,Archive,Attendance,Contains_BOF,Newspaper Issue Date,Event_Date,Event_Location,Location,Newspaper,Notes,Organization_Hosting,Persons,Price_Event,Revenue,Unique_Reference_Number,MENU,s,Citation,City,State/Province,Country,Latitude,Longitude
92,British Newspaper Archives,,No,'1915-11-10,'1915-11-06,Baptist Sunday School,"Burnley, Lancashire, England",Burnley Express,Conundrum social,Baptist Sunday School,,,£6 15s,R_428,,,,Burnley, Lancashire, England,53.7907262,-2.2439196
93,British Newspaper Archives,,No,'1916-12-29,'1919-12-25,Springside Wesleyan Sunday School,"Todmorden, Yorkshire, England",Todmorden & District News,,Springside Wesleyan Sunday School,Mr James Whitaker,,,R_405,,,,Todmorden, Yorkshire, England,53.7137251,-2.097753
94,British Newspaper Archives,,Yes,'1903-09-26,,West Bowling Rehoboth? P.M Chapel,"Bradford, Yorkshire, England",Bradford Daily Telegraph,,,,,,R_410,"Scandal, invigorator, spangled net, roast pigaroni, life buoy, feathers, organettes, scarlet runners, De-wet, Tom Paul, luscious vi-valves, slippers, hors d’oeuvres, trotters, Paulette, all run, mud bone buttons.",,,Bradford, Yorkshire, England,53.7944229,-1.7519186
95,British Newspaper Archives,,Yes,'1899-01-21,'1899-01-18,King Street Baptist School,"Wigan, Lancashire, England",Wigan Observer and District Advertiser ,"Menu and some solutions provided; Mentioned a second time on 1899-01-35. PDF not added, text almost identical",King Street Baptist School,,,£30 expected,R_396,"Menu: Liquids (to be shaken before taken), ?, ? ; solids (? Well and introduces in the usual way as long as he pain continues), Darren, staff of life, woman's weapon, go-between's (brown or white), ?, ? In the wood, sweetbreads, ? (to be taken with caution), kiss-bits, ?; .....",,,Wigan, Lancashire, England,53.6108129,-2.630459
96,British Newspaper Archives,"""large""",No,'1906-09-21,'1906-09-15,"UMFC, Bagslate Schoolroom","Heywood, Lancashire, England",Heywood Advertiser,,"UMFC, Bagslate, in connection with Sunday School Football Club",Mr P Heap ,,,R_404,,,,Heywood, Lancashire, England,53.769597,-2.7555614
97,British Newspaper Archives,,No,'1902-03-02,'1902-03-02,Chapel in Manchester Road district,"Bradford, Yorkshire, England",Bradford Daily Telegraph,,,,,,R_415,,,,Bradford, Yorkshire, England,53.7944229,-1.7519186
98,British Newspaper Archives,,No,'1911-01-13,'1911-01-14,"Salem School room, Hebden Bridge","Todmorden, Yorkshire, England",Todmorden & District News,Admnission to the event costs 3d. Different than the price of the conundrum supper,British Women's Temperance Association,,"""reasonable charges""",,R_397,,,,Todmorden, Yorkshire, England,53.7137251,-2.097753
99,British Newspaper Archives,,No,'1913-01-24,'1913-01-18,Greentown Wesleyan school,"Heywood, Lancashire, England",Heywood Advertiser,proceeds to aid the Million Penny Scheme,Georgetown Wesleyan Mission,Mr James Butterworth,,,R_412,,,,Heywood, Lancashire, England,53.769597,-2.7555614
100,British Newspaper Archives,"""well patronized""",No,'1916-11-16,'1916-11-11,Wesleyan Schoolroom,"Wigan, Lancashire, England",Wigan Observer and District Advertiser ,Conundrum social,"Wesleyan Centenary Effort, 2nd Class Young Ladies","Miss Irene Cowling, Miss Alice Pendlebury, Miss Nellie Winnard, Miss Lily Blackledge",,,R_431,,,,Wigan, Lancashire, England,53.6108129,-2.630459
101,British Newspaper Archives,,No,'1913-11-19,'1913-11-15,"""At home"" supper (?)","Burnley, Lancashire, England",Burnley Express,,Jubilee Primitive Methodist Church,Misses C. Cook and E. Bramald,,,R_414,,,,Burnley, Lancashire, England,53.7907262,-2.2439196
102,British Newspaper Archives,,No,'1926-04-22,,Tower Street Cong. Schoolroom,"Hartlepool, Durham, England",Hartlepool Northern Daily Mail ,,B.W.T.A.,,,,R_388,,,,Hartlepool, Durham, England,54.6857276,-1.2093696
103,British Newspaper Archives,"""large attendance""",No,'1912-11-15,'1912-11-09,Plank Lane UMC,"Leigh, Lancashire, England",Leigh Chronicle and Weekly District Advertiser ,Conundrum social,United Methodist Church,,,,R_433,,,,Leigh, Lancashire, England,53.7768013,-2.3186245
104,British Newspaper Archives,,No,'1908-10-31,'1908-10-28,Schoolroom [of the United Methodist Church],"Tamworth, Staffordshire, England",Tamworth Herald ,,United Methodist Church,Rev. F. Cooper,,,R_423,,,,Tamworth, Staffordshire, England,52.6345819,-1.6948438
105,British Newspaper Archives,>100,No,'1902-10-31,'1902-10-28,Bethel-street school,"Heywood, Lancashire, England",Heywood Advertiser,,Ladies' Missionary Auxillary of Bethel-street,Rev. Dr. and Mrs Irving,,,R_413,,,,Heywood, Lancashire, England,53.769597,-2.7555614
106,British Newspaper Archives,,No,'1910-04-22,'1910-04-16,Glazebury Westleyan School,"Leigh, Lancashire, England",Leigh Chronicle and Weekly District Advertiser ,,Ladies of the Christian church,,,,R_392,,,,Leigh, Lancashire, England,53.7768013,-2.3186245
107,LOC Conundrum Social,,,'1893-05-18,,,"Omaha, Nebraska",Omaha daily bee,,,,,,,,,,Omaha, Nebraska, U.S.,41.2587459,-95.9383758
108,LOC Conundrum Social,,,'1903-02-09,,,"Newport, Vermont",Orleans County monitor,,Society of Christian Endeavor,,,,,,,,Newport, Vermont, U.S.,44.936127,-72.204895
109,LOC Conundrum Social,,,'1893-05-28,,Residence of George Douglass in the valley,"Anaconda, Montana",The Anaconda standard,,,,,,,,,,Anaconda, Montana, U.S.,46.128794,-112.942369
110,LOC Conundrum Social,,,'1898-02-15,,Residence of Chas. Anderson,"Locust, Michigan",The Hillsdale standard,,"Acker corps, W.R.C., No. 7",,,,,,,,Locust, Michigan, U.S.,42.980608,-82.45453
111,LOC Conundrum Social,,,'1901-05-26,,Central hall,"St. Paul, Minnesota",The Saint Paul globe,,,,,,,,,,St. Paul, Minnesota, U.S.,44.9504037,-93.1015026
112,LOC Conundrum Social,,,'1897-01-29,,Residence of Stone and Clark,"Halifax, Vermont",Vermont phoenix,,Young People’s society of Christian Endeavor,,,,,,,,Halifax, Vermont, U.S.,42.7698049,-72.7453716
113,LOC Conundrum Social,,,'1897-11-12,,Residence of Mr. and Mrs. h.N. Harding on Second street northeast,"Little Falls, Minnesota",Little Falls weekly transcript,Same event is referenced in the issue from October 29,Y.P.B.C. of the Congregational church,,,,,,,,Little Falls, Minnesota, U.S.,45.9763545,-94.3625024
114,LOC Conundrum Social,,,'1914-06-19,,Vestry,"Waitsfield, Vermont",The Barre daily times,,B.Y.P.U. of the First Baptist church,,,,,,,,Waitsfield, Vermont, U.S.,44.192132,-72.8227076
115,LOC Conundrum Social,,,'1899-05-22,,,"St. Paul, Minnesota",The Saint Paul globe,,,,,,,,,,St. Paul, Minnesota, U.S.,44.9504037,-93.1015026
116,LOC Conundrum Social,,,'1906-11-13,,M.E. parsonage,"Cabot, Vermont",The Barre daily times,,Young Ladies of the First Christian church,,,,,,,,Cabot, Vermont, U.S.,44.4032807,-72.310107
117,LOC Conundrum Social,,,'1895-06-08,,"Lawn of Geo. W. Miller, corner Eighth and Court streets","The Dalles, Oregon",The Dalles times-mountaineer,Same event is referenced in the issue from June 4 and June 5,,,,,,,,,The Dalles, Oregon, U.S.,45.6015056,-121.1841587
118,LOC Conundrum Social,,,'1893-05-20,,Congregational hall,"Santa ana, California",The herald,,"Delta Grange, No. 181",,,,,,,,Santa ana, California, U.S.,33.7494951,-117.8732213
119,LOC Conundrum Social,,,'1912-06-20,,Hoffman hall,"Lynden, Washington",The Lynden tribune,,Y.P.S.C.E. of the Presbyterian church,,,,,,,,Lynden, Washington, U.S.,48.9466041,-122.4569315
120,LOC Conundrum Social,,,'1894-06-07,,Rooms over Day and Nichols store,"Worthington, Minnesota",The Worthington advance,,Ladies of the Dorcas society,,,,,,,,Worthington, Minnesota, U.S.,43.6205056,-95.5956434
121,LOC Conundrum Social,,,'1897-01-29,,Congregational church,"McCook, Nebraska",The McCook tribune,,Y.P.S.C.E. of the Congregational church,,,,,,,,McCook, Nebraska, U.S.,40.201542,-100.625654
122,LOC Conundrum Social,,,'1895-02-14,,Residence of Judge Burnett,"Corvallis, Oregon",The Corvallis gazette,Same event is referenced in the issue from February 21,,,,,,,,,Corvallis, Oregon, U.S.,44.5645659,-123.2620435
123,LOC Conundrum Social,,,'1895-12-28,,Methodist church,"Red Lodge, Montana",Red Lodge picket,,,,,,,,,,Red Lodge, Montana, U.S.,45.1857782,-109.2468211
124,LOC Conundrum Social,,,'1878-06-01,,,"Chicago, Illinois",Chicago daily tribune,Highly interesting because of the extremely early date,The Caspian Lake grange,,,,,,,,Chicago, Illinois, U.S.,41.8755616,-87.6244212
125,LOC Conundrum Social,,,'1916-05-17,,Caspian Lake grange hall,"Greensboro, Vermont",Orleans County monitor,,Christian Endeavor society,,,,,,,,Greensboro, Vermont, U.S.,44.5768593,-72.2960634
126,LOC Conundrum Social,,,'1897-06-01,,,"Paris, Maine",Oxford Democrat,,Ladies of the United Presbyterian church,,,,,,,,Paris, Maine, U.S.,44.259954,-70.500641
127,LOC Conundrum Social,,,'1898-05-18,,"Residence of Mrs. Augustus C. Scott, corner north tenth and B streets","Richmond, Indiana",Richmond daily palladium,,"Silver Star Lodge, No. 20, I.O.G.T., of Tenleytown, D.C.",,,,,,,,Richmond, Indiana, U.S.,39.8286897,-84.8898521
128,LOC Conundrum Social,,,'1902-05-16,,,"Georgetown, Washington D.C.",Evening star,,,,,,,,,,Georgetown, Washington D.C., U.S.,38.9051994,-77.062785
129,LOC Conundrum Social,,,'1908-01-29,,Liberty Pole school house,"Viroqua, Wisconsin",Vernon County censor,,Ladies’ Aid of the Baptist society,,,,,,,,Viroqua, Wisconsin, U.S.,43.5569174,-90.8887413
130,LOC Conundrum Social,,,'1910-01-31,,Baptist vestry,"Groton, Vermont",The Barre daily times,Same event is referenced in the issue from February 9,Miss Mary Wagoner’s Sunday School class,,,,,,,,Groton, Vermont, U.S.,44.210757,-72.195969
131,LOC Conundrum Social,,,'1899-11-11,,Residence of Miss Mary Wagoner,"Akron, Ohio",Akron daily Democrat,,Up Streamer class of Young Men in the Sunday School,,,,,,,,Akron, Ohio, U.S.,41.083064,-81.518485
132,LOC Conundrum Social,,,'1911-11-07,,Presbyterian church basement,"Redwood Falls, Minnesota",The Redwood gazette,Same event is referenced twice in the issue from November 14,Christian Endeavor of the Presbyterian church,,,,,,,,Redwood Falls, Minnesota, U.S.,44.5393721,-95.1164478
133,LOC Conundrum Social,,,'1902-02-05,,Residence of George Hatfield,"Hallstead, Pennsylvania",The Scranton tribune,Same event is referenced in the issue from February 8,Epworth league,,,,,,,,Hallstead, Pennsylvania, U.S.,41.9612241,-75.7430871
134,LOC Conundrum Social,,,'1914-02-05,,Methodist hall,"Ashley Falls, Connecticut",Connecticut western news,Same event is referenced in the issue from January 29,Young ladies of the Presbyterian church,,,,,,,,Ashley Falls, Connecticut, U.S.,42.0474107,-73.327922
135,LOC Conundrum Social,,,'1897-07-24,,Presbyterian chapel,"Las Vegas, New Mexico",Las Vegas daily optic,,Y.P.S.C.E. of the Congregational church,,,,,,,,Las Vegas, New Mexico, U.S.,35.5939325,-105.2238969
136,LOC Conundrum Social,,,'1898-02-04,,Vestry of the church,"Shelton, Connecticut",The Newtown bee,,Lansing Union Sunday School,,,,,,,,Shelton, Connecticut, U.S.,41.3164856,-73.0931641
137,LOC Conundrum Social,,,'1905-07-12,,Residence of Miss May Wiseman,"Lansing, Minnesota",Mower County transcript,,Senior Philathea class of the M.E. church,,,,,,,,Lansing, Minnesota, U.S.,43.7452402,-92.9701918
138,LOC Conundrum Social,,,'1919-06-06,,Town hall,"Medina, Ohio",The Medina sentinel,,Young people of the Baptist church,,,,,,,,Medina, Ohio, U.S.,41.1000764,-81.9382517
139,LOC Conundrum Social,,,'1901-02-15,,Residence of A.K. McLuney,"Alma, Michigan",Alma record,,Ladies’ Aid society,,,,,,,,Alma, Michigan, U.S.,43.37892,-84.659727
140,LOC Conundrum Social,,,'1898-02-04,,Pearson home on Miller street,"Honolulu, Hawaii",Evening bulletin,"Same event is referenced in the issue from February 3 and The Pacific commercial advertiser, February 04, 1898",,,,,,,,,Honolulu, Hawaii, U.S.,21.304547,-157.8556764
141,LOC Conundrum Social,,,'1892-06-15,,Residence of C.H. Newman,"Lansing, Minnesota",Mower County transcript,,,,,,,,,,Lansing, Minnesota, U.S.,43.7452402,-92.9701918
142,LOC Conundrum Social,,,'1906-02-06,,Methodist parsonage,"Honolulu, Hawaii",The Pacific commercial advertiser,,Junion Builders of the Christian church,,,,,,,,Honolulu, Hawaii, U.S.,21.304547,-157.8556764
143,LOC Conundrum Social,,,'1898-02-04,,Residence of Mr. H.W. Pobst,"Jeffersonville, Virginia",Clinch Valley news,,Endeavor society of the Reformed church,,,,,,,,Jeffersonville, Virginia, U.S.,38.285225,-85.725052
144,LOC Conundrum Social,,,'1894-11-09,,Residence of Jennie L. Bottorff,"Plymouth, Indiana",Marshall County independent,,,,,,,,,,Plymouth, Indiana, U.S.,41.3436555,-86.3097278
145,LOC Conundrum Social,,,'1896-02-07,,Residence of F.W. Waldron,"Oakes, North Dakota",Oakes weekly Republican,Contains eBOF,Good Templars,,,,,Menu 1. Cool Impudence 2. Greased Staff 3. Mixed Beverages 4. Woman's Weapons 5. Group of Islands 6. What Successful Candidates did after last Election 7. Descended from a domestic 8. Acids Solidified 9. Backbone of History 10. New England Necessity 11. Conglomerate Sweetness 12. Elevated Felines 13. An Eastern Delicacy,,,Oakes, North Dakota, U.S.,46.138579,-98.090379
146,LOC Conundrum Social,,,'1898-06-16,,,"Granite City, Vermont",Barre evening telegram,,Y.P.S.C.E.,,,,,,,,Granite City, Vermont, U.S.,43.4834036,-72.8951025
147,LOC Conundrum Social,,,'1893-11-10,,,"Morris, Connecticut",The Newtown bee,CS was postponed,Daughters of St. George,,,,,,,,Morris, Connecticut, U.S.,41.6842633,-73.1962245
148,LOC Conundrum Social,,,'1897-06-17,,"Lawn in front of St. George’s pro-cathedral, Linwood and Troost avenues","Kansas City, Missouri",Kansas City journal,,Order of St. Luke,,,,,,,,Kansas City, Missouri, U.S.,39.100105,-94.5781416
149,LOC Conundrum Social,,,'1906-05-29,,Reed’s hall,"Clarksburg, West Virginia",The daily telegram,,Young Women’s Christian Association,,,,,,,,Clarksburg, West Virginia, U.S.,39.2806451,-80.3445341
150,LOC Conundrum Social,,,'1897-11-11,,Rooms of the Young Women’s Christian Association,"Indianapolis, Indiana",The Indianapolis journal,,Y.P.S. of Christian Endeavor,,,,,,,,Indianapolis, Indiana, U.S.,39.7683331,-86.1583502
151,LOC Conundrum Social,,,'1894-11-11,,Presbyterian church,"Colton, California",The herald,,Epworth league,,,,,,,,Colton, California, U.S.,34.0739016,-117.3136547
152,LOC Conundrum Social,,,'1899-05-31,,M.E. church basement,"Jermyn OR Mayfield, Pennsylvania",The Scranton tribune,,,,,,,,,,Jermyn OR Mayfield, Pennsylvania, U.S.,41.5357643,-75.5464137
153,LOC Conundrum Social,,,'1894-02-09,,Residence of Mrs. Asa Dodd,"Ethan, South Dakota",The Mitchell capital,,Christian Endeavor society,,,,,,,,Ethan, South Dakota, U.S.,43.5469375,-97.98310592
154,LOC Conundrum Social,,,'1894-11-01,,"Residence of Miss Wilson, corner of South Second and Buckeye","Abilene, Kansas",Abilene weekly reflector,,Christian Endeavor society of Delaware Avenue church,,,,,,,,Abilene, Kansas, U.S.,38.917252,-97.21377
155,LOC Conundrum Social,,,'1896-11-12,,"Residence of C.H. Cantwell, No. 1103 West Fourth street","Wilmington, Delaware",Evening journal,,Columbian Temple,,,,,,,,Wilmington, Delaware, U.S.,39.7459468,-75.546589
156,LOC Conundrum Social,,,'1894-06-18,,,"San Francisco, California",The morning call,,,,,,,,,,San Francisco, California, U.S.,37.7792808,-122.4192363
157,LOC Conundrum Social,,,'1909-02-02,,Residence of Mr. and Mrs. C.H. Newton,"Harwood, North Dakota",The Fargo forum and daily republican,,Young Ladies Mission Circle,,,,,,,,Harwood, North Dakota, U.S.,46.979412,-96.880638
158,LOC Conundrum Social,,,'1896-07-02,,Congregational church parlors,"Kent, Connecticut",Connecticut western news,,Ladies of the Baptist church,,,,,,,,Kent, Connecticut, U.S.,41.724646,-73.4770859
159,LOC Conundrum Social,,,'1910-02-02,,Vestry,"Groton, Vermont",St. Johnsbury Caledonian,,Miss Mattie Wright AND Mr. Trary,,,,,,,,Groton, Vermont, U.S.,44.210757,-72.195969
160,LOC Conundrum Social,,,'1896-02-08,,Garden Valley lodge,"Phoenix, Arizona",Arizona republican,Conundrum ‘battle’ where they fire conundrums across from each other,Epworth league,,,,,,,,Phoenix, Arizona, U.S.,33.4485866,-112.0773456
161,LOC Conundrum Social,,,'1897-11-02,,M.E. church,"Wheeling, West Virginia",The Wheeling daily intelligencer,,,,,,,,,,Wheeling, West Virginia, U.S.,40.0639616,-80.7209149
162,LOC Conundrum Social,,,'1893-06-09,,Christian church,"Omaha, Nebraska",Omaha daily bee,,Rebekahs,,,,,,,,Omaha, Nebraska, U.S.,41.2587459,-95.9383758
163,LOC Conundrum Social,,,'1906-02-08,,I.OO.F. hall,"Grand Rapids, Wisconsin",Wood County reporter,Contains several eBOF dishes; same event is referenced in the issue from February 1,,,,,,"Broken staff, an inhabitant of the ark, a fruit compound, every body's delight fried, tree cake, a fruit of the vine, et. Etc.",,,Grand Rapids, Wisconsin, U.S.,42.922927,-85.688559
164,LOC Conundrum Social,,,'1902-02-15,,,"Wilmington, Delaware",Evening journal,,King’s Daughters and Sons of Elm Park church,,,,,,,,Wilmington, Delaware, U.S.,39.7459468,-75.546589
165,LOC Conundrum Social,,,'1895-06-28,,Lecture room,"Scranton, Pennsylvania",The Scranton tribune,,,,,,,,,,Scranton, Pennsylvania, U.S.,41.4086874,-75.6621294
166,LOC Conundrum Social,,,'1892-05-14,,Methodist church,"Livingston, Montana",The Livingston enterprise,,Y.P.S.C.E.,,,,,,,,Livingston, Montana, U.S.,45.662436,-110.56104
167,LOC Conundrum Social,,,'1900-01-13,,Congregational church,"Pullman, Washington",Pullman herald,,United Workers,,,,,,,,Pullman, Washington, U.S.,46.7304268,-117.173895
168,LOC Conundrum Social,,,'1898-03-11,,Residence of D.J. Hitckcock,Brookline,Vermont phoenix,,,,,,,,,,,,,42.3317642,-71.1211635
169,LOC Conundrum Social,,,'1920-03-13,,Residence of Mrs. Herr on Hyde street,"Canterbury Green, Connecticut",Norwich bulletin,,,,,,,,,,Canterbury Green, Connecticut, U.S.,41.6984319,-71.9711853
170,LOC Conundrum Social,,,'1900-03-14,,Library rooms,"St. Johnsbury, Vermont",St. Johnsbury Caledonian,,Epworth league,,,,,,,,St. Johnsbury, Vermont, U.S.,44.4192249,-72.0150951
171,LOC Conundrum Social,,,'1904-03-14,,,"Barton Landing, Vermont",Orleans County monitor,,Frances Hetzler Y.,,,,,,,,Barton Landing, Vermont, U.S.,44.688655,-73.3467991
172,LOC Conundrum Social,,,'1913-03-14,,Residence of Mrs. Marshall Taylor,"Westminster, Maryland",The Democratic advocate,,Y.P.S.C.E. of Westminster Presbyterian church,,,,,,,,Westminster, Maryland, U.S.,39.5752639,-76.9959277
